,mncoef,mncoef_bin,fracODC
40242,0.13363266509240757,"(0.131, 0.165]",0.14720812182741116
40288,0.40128178246033464,"(0.373, 0.407]",0.17058823529411765
40289,0.37256949597844985,"(0.373, 0.407]",0.1746987951807229
40290,0.30208863759317284,"(0.269, 0.303]",0.17721518987341772
40291,0.2645889819001929,"(0.234, 0.269]",0.18243243243243243
40292,0.34258429223625164,"(0.338, 0.373]",0.2611464968152866
40293,0.3713863066833653,"(0.338, 0.373]",0.3055555555555556
40294,0.42703100819297335,"(0.407, 0.442]",0.3475177304964539
40295,0.37930222380900297,"(0.373, 0.407]",0.3466666666666667
40296,0.39576530170159246,"(0.373, 0.407]",0.3202614379084967
40297,0.3733358641277578,"(0.373, 0.407]",0.3419354838709677
40298,0.4204679381948907,"(0.407, 0.442]",0.35119047619047616
40299,0.359194646944895,"(0.338, 0.373]",0.384180790960452
40300,0.4133277018376839,"(0.407, 0.442]",0.4114285714285714
40301,0.3988878032704649,"(0.373, 0.407]",0.3626943005181347
40302,0.3844122516445226,"(0.373, 0.407]",0.31666666666666665
40303,0.35301595463917096,"(0.338, 0.373]",0.26704545454545453
40304,0.3053205893783727,"(0.303, 0.338]",0.21714285714285714
40305,0.36624627428854434,"(0.338, 0.373]",0.192090395480226
40306,0.34040786978503945,"(0.338, 0.373]",0.2087912087912088
40354,0.35723138702432644,"(0.338, 0.373]",0.15976331360946747
40355,0.36417011362533713,"(0.338, 0.373]",0.1534090909090909
40356,0.33506066783040456,"(0.303, 0.338]",0.16149068322981366
40357,0.37631930966057775,"(0.373, 0.407]",0.17197452229299362
40358,0.39744969240246736,"(0.373, 0.407]",0.22560975609756098
40359,0.2938873520828865,"(0.269, 0.303]",0.26582278481012656
40360,0.37114457505711973,"(0.338, 0.373]",0.2830188679245283
40361,0.40646373873293334,"(0.373, 0.407]",0.2804878048780488
40362,0.39934791613124826,"(0.373, 0.407]",0.25
40363,0.38378255683152646,"(0.373, 0.407]",0.2903225806451613
40364,0.4092357506519365,"(0.407, 0.442]",0.3312883435582822
40365,0.4091687612209478,"(0.407, 0.442]",0.36
40366,0.4093419230817342,"(0.407, 0.442]",0.39325842696629215
40367,0.34812764378031597,"(0.338, 0.373]",0.32989690721649484
40368,0.3839104178450214,"(0.373, 0.407]",0.2905027932960894
40369,0.34475495694470826,"(0.338, 0.373]",0.26436781609195403
40370,0.4008017498227799,"(0.373, 0.407]",0.22285714285714286
40371,0.24784950265822503,"(0.234, 0.269]",0.2111111111111111
40421,0.38666217964716587,"(0.373, 0.407]",0.15757575757575756
40422,0.3151933133869449,"(0.303, 0.338]",0.17415730337078653
40423,0.29237606249358333,"(0.269, 0.303]",0.1566265060240964
40424,0.38485022226366583,"(0.373, 0.407]",0.18238993710691823
40425,0.4276075002805426,"(0.407, 0.442]",0.2236024844720497
40426,0.3658109851639122,"(0.338, 0.373]",0.23076923076923078
40427,0.3519457272588824,"(0.338, 0.373]",0.23870967741935484
40428,0.2857086226167693,"(0.269, 0.303]",0.22941176470588234
40429,0.3970644904672249,"(0.373, 0.407]",0.19767441860465115
40430,0.3937286398146792,"(0.373, 0.407]",0.22151898734177214
40431,0.3843618506864011,"(0.373, 0.407]",0.27607361963190186
40432,0.40383602038728883,"(0.373, 0.407]",0.2994011976047904
40433,0.3093824053628383,"(0.303, 0.338]",0.3352272727272727
40434,0.3854960079875922,"(0.373, 0.407]",0.28217821782178215
40435,0.41303838468520493,"(0.407, 0.442]",0.24867724867724866
40436,0.33437436087657785,"(0.303, 0.338]",0.23809523809523808
40437,0.34234535697628415,"(0.338, 0.373]",0.21081081081081082
40438,0.3218037206369162,"(0.303, 0.338]",0.20967741935483872
40490,0.19097353372486509,"(0.165, 0.2]",0.14906832298136646
40491,0.3621655641544488,"(0.338, 0.373]",0.1625
40492,0.3608909715039556,"(0.338, 0.373]",0.1781609195402299
40493,0.44193433997842174,"(0.442, 0.476]",0.1834319526627219
40494,0.4451042246344527,"(0.442, 0.476]",0.18562874251497005
40495,0.3841998542039924,"(0.373, 0.407]",0.1797752808988764
40496,0.3120327780316941,"(0.303, 0.338]",0.16666666666666666
40497,0.40399794924561316,"(0.373, 0.407]",0.19428571428571428
40498,0.33145879175580845,"(0.303, 0.338]",0.22099447513812154
40499,0.3071132370264892,"(0.303, 0.338]",0.2768361581920904
40500,0.44988774081863553,"(0.442, 0.476]",0.3058823529411765
40501,0.40475704360210296,"(0.373, 0.407]",0.2653061224489796
40502,0.295121215877943,"(0.269, 0.303]",0.24867724867724866
40503,0.3754129547694834,"(0.373, 0.407]",0.20634920634920634
40504,0.34120079709232654,"(0.338, 0.373]",0.2
40505,0.39629837907255705,"(0.373, 0.407]",0.21354166666666666
40557,0.3715828714639658,"(0.338, 0.373]",0.17714285714285713
40558,0.31150504119951467,"(0.303, 0.338]",0.1781609195402299
40559,0.42392038629803974,"(0.407, 0.442]",0.1657754010695187
40560,0.42567877155552825,"(0.407, 0.442]",0.1907514450867052
40561,0.45155786091736594,"(0.442, 0.476]",0.16279069767441862
40562,0.3829155023922805,"(0.373, 0.407]",0.16847826086956522
40563,0.376140382727066,"(0.373, 0.407]",0.17045454545454544
40564,0.3618266317631387,"(0.338, 0.373]",0.17415730337078653
40565,0.34345375575126735,"(0.338, 0.373]",0.21022727272727273
40567,0.3473855686942029,"(0.338, 0.373]",0.27932960893854747
40568,0.3414422720782446,"(0.338, 0.373]",0.22966507177033493
40569,0.3130465197541837,"(0.303, 0.338]",0.21153846153846154
40570,0.3506728451733935,"(0.338, 0.373]",0.17560975609756097
40571,0.33667229771185553,"(0.303, 0.338]",0.1568627450980392
40572,0.018860468073535367,"(-0.00742, 0.0271]",0.18461538461538463
40625,0.3899766690339417,"(0.373, 0.407]",0.18181818181818182
40626,0.31149509600932884,"(0.303, 0.338]",0.17346938775510204
40627,0.39849688090063984,"(0.373, 0.407]",0.17582417582417584
40628,0.3347142708255915,"(0.303, 0.338]",0.15384615384615385
40629,0.36572695842556546,"(0.338, 0.373]",0.17647058823529413
40630,0.3619493623077181,"(0.338, 0.373]",0.17318435754189945
40631,0.3322346549493579,"(0.303, 0.338]",0.15263157894736842
40634,0.3905826974626431,"(0.373, 0.407]",0.22994652406417113
40635,0.3623992062299831,"(0.338, 0.373]",0.2132701421800948
40636,0.305889360603616,"(0.303, 0.338]",0.19718309859154928
40637,0.31893802602140214,"(0.303, 0.338]",0.15566037735849056
40638,0.2873585954359178,"(0.269, 0.303]",0.13302752293577982
40689,0.3718572789606218,"(0.338, 0.373]",0.18848167539267016
40690,0.24664799410031127,"(0.234, 0.269]",0.16831683168316833
40691,0.2905982346856926,"(0.269, 0.303]",0.16037735849056603
40692,0.08059736928246594,"(0.0617, 0.0962]",0.15577889447236182
40693,0.34510945229858,"(0.338, 0.373]",0.14136125654450263
40694,0.3407940153864905,"(0.338, 0.373]",0.1702127659574468
40695,0.3401508802471901,"(0.338, 0.373]",0.1712707182320442
40696,0.36364705228509137,"(0.338, 0.373]",0.15544041450777202
40697,0.3673659298250931,"(0.338, 0.373]",0.15625
40698,0.37327456957270355,"(0.373, 0.407]",0.1717171717171717
40699,0.3710508319894819,"(0.338, 0.373]",0.19
40700,0.34122728538417685,"(0.338, 0.373]",0.19444444444444445
40701,0.3624445924702593,"(0.338, 0.373]",0.19617224880382775
40702,0.04023615186907407,"(0.0271, 0.0617]",0.16908212560386474
40754,0.4037043246192782,"(0.373, 0.407]",0.1956521739130435
40755,0.2701953417552487,"(0.269, 0.303]",0.19289340101522842
40756,0.31415236945071523,"(0.303, 0.338]",0.18779342723004694
40757,0.20543556191200588,"(0.2, 0.234]",0.16585365853658537
40758,0.2975344314728417,"(0.269, 0.303]",0.15270935960591134
40759,0.3883356172716067,"(0.373, 0.407]",0.17733990147783252
40760,0.3632976761754863,"(0.338, 0.373]",0.15760869565217392
40761,0.3017811633365819,"(0.269, 0.303]",0.15343915343915343
40763,0.2894395232302086,"(0.269, 0.303]",0.16483516483516483
40766,0.11321000169899588,"(0.0962, 0.131]",0.16751269035532995
40814,0.3704045357759736,"(0.338, 0.373]",0.20786516853932585
40815,0.3506533732574169,"(0.338, 0.373]",0.1813186813186813
40817,0.21607327736237594,"(0.2, 0.234]",0.1568627450980392
40818,0.2629660489671497,"(0.234, 0.269]",0.16
40820,0.33710479453102177,"(0.303, 0.338]",0.13846153846153847
40821,0.38260929695051304,"(0.373, 0.407]",0.140625
40822,0.30756531075138266,"(0.303, 0.338]",0.140625
40823,0.31024598391082914,"(0.303, 0.338]",0.13736263736263737
40871,0.2496006964473214,"(0.234, 0.269]",0.18181818181818182
40872,0.23340517855220017,"(0.2, 0.234]",0.1694915254237288
40873,0.20551078940667047,"(0.2, 0.234]",0.20207253886010362
40874,0.29802086301788827,"(0.269, 0.303]",0.15270935960591134
40878,0.3698021559528319,"(0.338, 0.373]",0.14136125654450263
40879,0.3673907664241529,"(0.338, 0.373]",0.13541666666666666
40880,0.30721515334005756,"(0.303, 0.338]",0.16374269005847952
40881,0.3366863336547174,"(0.303, 0.338]",0.1590909090909091
40936,0.31824772053513856,"(0.303, 0.338]",0.15789473684210525
40937,0.31590442123699175,"(0.303, 0.338]",0.14857142857142858
41786,0.40052957925188654,"(0.373, 0.407]",0.23741007194244604
41815,0.17160025993721015,"(0.165, 0.2]",0.16923076923076924
41825,0.2995841897669413,"(0.269, 0.303]",0.12
41826,0.2536659466531263,"(0.234, 0.269]",0.15503875968992248
41827,0.2686842971450913,"(0.234, 0.269]",0.16666666666666666
41828,0.2826770806685615,"(0.269, 0.303]",0.19736842105263158
41839,0.25778584577483826,"(0.234, 0.269]",0.15254237288135594
41840,0.2887364691542512,"(0.269, 0.303]",0.17518248175182483
41841,0.39467526796374847,"(0.373, 0.407]",0.2
41842,0.32907578971379176,"(0.303, 0.338]",0.19480519480519481
41843,0.3044575271456575,"(0.303, 0.338]",0.21019108280254778
41854,0.19785930936254453,"(0.165, 0.2]",0.17355371900826447
41855,0.2871633281098565,"(0.269, 0.303]",0.16666666666666666
41856,0.28982050633924905,"(0.269, 0.303]",0.15441176470588236
41857,0.3410715748837968,"(0.338, 0.373]",0.16326530612244897
41858,0.32596929737991986,"(0.303, 0.338]",0.1761006289308176
41870,0.255001650699333,"(0.234, 0.269]",0.248
41871,0.19744607431010044,"(0.165, 0.2]",0.21481481481481482
41872,0.3272271797140824,"(0.303, 0.338]",0.2246376811594203
41873,0.32651289195422506,"(0.303, 0.338]",0.21568627450980393
41874,0.3677182565619258,"(0.338, 0.373]",0.2251655629139073
41888,0.2760971475450166,"(0.269, 0.303]",0.25
41889,0.3915929657159661,"(0.373, 0.407]",0.25165562913907286
41890,0.36332906763347217,"(0.338, 0.373]",0.2517482517482518
41891,0.34597516381249677,"(0.338, 0.373]",0.22818791946308725
41892,0.27738682458827624,"(0.269, 0.303]",0.22377622377622378
41906,0.34286573917901775,"(0.338, 0.373]",0.2517482517482518
41907,0.36453964210556433,"(0.338, 0.373]",0.2695035460992908
41908,0.34164186853799056,"(0.338, 0.373]",0.25
41909,0.3064526705067933,"(0.303, 0.338]",0.24025974025974026
41910,0.30022456578616785,"(0.269, 0.303]",0.2484472049689441
41923,0.3438773417338638,"(0.338, 0.373]",0.25190839694656486
41924,0.36332123839384534,"(0.338, 0.373]",0.2608695652173913
41925,0.3546862000427189,"(0.338, 0.373]",0.2676056338028169
41926,0.35508698321384824,"(0.338, 0.373]",0.2710843373493976
41927,0.22740763250006316,"(0.2, 0.234]",0.28205128205128205
41928,0.2084679639747164,"(0.2, 0.234]",0.2962962962962963
41941,0.285628078466385,"(0.269, 0.303]",0.2578125
41942,0.311843244652376,"(0.303, 0.338]",0.25547445255474455
41943,0.258320241737065,"(0.234, 0.269]",0.23943661971830985
41944,0.3458218540055701,"(0.338, 0.373]",0.2422360248447205
41945,0.3919840026384789,"(0.373, 0.407]",0.23417721518987342
41946,0.16792211272004967,"(0.165, 0.2]",0.2608695652173913
41947,0.32912501572016656,"(0.303, 0.338]",0.2981366459627329
41959,0.2692524054974717,"(0.269, 0.303]",0.2569444444444444
41960,0.25620944705900894,"(0.234, 0.269]",0.2804878048780488
41961,0.2955493698613385,"(0.269, 0.303]",0.25748502994011974
41962,0.20362173478195572,"(0.2, 0.234]",0.30303030303030304
41963,0.273234022292023,"(0.269, 0.303]",0.2865853658536585
41975,0.2984525704489917,"(0.269, 0.303]",0.23622047244094488
41976,0.3250946260470743,"(0.303, 0.338]",0.2246376811594203
41977,0.3126646892490653,"(0.303, 0.338]",0.24516129032258063
41995,0.2780078132266247,"(0.269, 0.303]",0.2275449101796407
41996,0.2619745552008949,"(0.234, 0.269]",0.26380368098159507
41997,0.21008673298051345,"(0.2, 0.234]",0.2485207100591716
41998,-0.040021236851404615,"(-0.042, -0.00742]",0.2392638036809816
41999,0.23270539514950336,"(0.2, 0.234]",0.2751677852348993
42009,0.1972346963818024,"(0.165, 0.2]",0.25547445255474455
42012,0.32382255731696014,"(0.303, 0.338]",0.2529411764705882
42013,0.33576975503619744,"(0.303, 0.338]",0.27564102564102566
42014,0.27236394136750575,"(0.269, 0.303]",0.2413793103448276
42015,0.2500731239219832,"(0.234, 0.269]",0.24475524475524477
42026,0.28736716535639456,"(0.269, 0.303]",0.32142857142857145
42027,0.36206418171828697,"(0.338, 0.373]",0.3202614379084967
42028,0.3451455642052221,"(0.338, 0.373]",0.33112582781456956
42029,0.40594480212387174,"(0.373, 0.407]",0.32
42030,0.36281608177641766,"(0.338, 0.373]",0.2611464968152866
42031,0.34588282564914885,"(0.338, 0.373]",0.23776223776223776
42032,0.3616791429971625,"(0.338, 0.373]",0.2246376811594203
42033,0.13421658573400888,"(0.131, 0.165]",0.24427480916030533
42045,0.42321884993156167,"(0.407, 0.442]",0.3617021276595745
42046,0.47568892179242095,"(0.442, 0.476]",0.35185185185185186
42047,0.30678833285521095,"(0.303, 0.338]",0.391025641025641
42048,0.3431862639062053,"(0.338, 0.373]",0.3741935483870968
42049,0.30855559709258673,"(0.303, 0.338]",0.310126582278481
42050,0.2658589794002993,"(0.234, 0.269]",0.2751677852348993
42051,0.28225711834972866,"(0.269, 0.303]",0.2302158273381295
42052,0.25559370327351816,"(0.234, 0.269]",0.22556390977443608
42065,0.34779843116264,"(0.338, 0.373]",0.3037974683544304
42066,0.4438901244527497,"(0.442, 0.476]",0.3466666666666667
42067,0.36119665676981905,"(0.338, 0.373]",0.31788079470198677
42068,0.24695612155524863,"(0.234, 0.269]",0.2689655172413793
42069,0.29118224140240845,"(0.269, 0.303]",0.2366412213740458
42083,0.41897811748304287,"(0.407, 0.442]",0.31875
42084,0.297582338031819,"(0.269, 0.303]",0.34265734265734266
42085,0.3233820372556259,"(0.303, 0.338]",0.30985915492957744
42086,0.29590324979154853,"(0.269, 0.303]",0.26865671641791045
42101,0.377954982441375,"(0.373, 0.407]",0.2702702702702703
42102,0.33673336146880245,"(0.303, 0.338]",0.2746478873239437
42103,0.34316070758486183,"(0.338, 0.373]",0.2653061224489796
42104,0.39499219723375767,"(0.373, 0.407]",0.26618705035971224
42118,0.3717942704643683,"(0.338, 0.373]",0.24647887323943662
42119,0.3455022180691414,"(0.338, 0.373]",0.22377622377622378
42120,0.404299376664613,"(0.373, 0.407]",0.22602739726027396
42121,0.397931640748057,"(0.373, 0.407]",0.20155038759689922
42123,0.30133863613807466,"(0.269, 0.303]",0.26956521739130435
42136,0.27808899666306414,"(0.269, 0.303]",0.3125
42138,0.37232374692052456,"(0.338, 0.373]",0.2967741935483871
42139,0.29680483746541014,"(0.269, 0.303]",0.2517482517482518
42140,0.34003626043737545,"(0.338, 0.373]",0.2824427480916031
42141,0.38784214690739016,"(0.373, 0.407]",0.3111111111111111
42154,0.3528174813318755,"(0.338, 0.373]",0.34810126582278483
42155,0.33397647066853337,"(0.303, 0.338]",0.3223684210526316
42156,0.2680905470142253,"(0.234, 0.269]",0.30246913580246915
42157,0.3360865974736882,"(0.303, 0.338]",0.25
42158,0.3276053542808733,"(0.303, 0.338]",0.26356589147286824
42159,0.33196641810872646,"(0.303, 0.338]",0.30303030303030304
42173,0.30787610849622504,"(0.303, 0.338]",0.3137254901960784
42174,0.29638474963065714,"(0.269, 0.303]",0.29375
42175,0.3555772890864013,"(0.338, 0.373]",0.2711864406779661
42176,0.2893066618781947,"(0.269, 0.303]",0.32
42206,0.3618014186973922,"(0.338, 0.373]",0.34285714285714286
42207,0.33114630754639457,"(0.303, 0.338]",0.3373493975903614
42208,0.35266477340929014,"(0.338, 0.373]",0.2857142857142857
42209,0.30224821649745814,"(0.269, 0.303]",0.2550335570469799
42210,0.05629274052833521,"(0.0271, 0.0617]",0.26811594202898553
42211,0.2013343141319536,"(0.2, 0.234]",0.22962962962962963
42227,0.38703552128928836,"(0.373, 0.407]",0.3006993006993007
42228,0.3553502576680292,"(0.338, 0.373]",0.23741007194244604
42229,0.24087215293700792,"(0.234, 0.269]",0.22627737226277372
42230,0.2473783448813337,"(0.234, 0.269]",0.2535211267605634
42231,0.033793899391784815,"(0.0271, 0.0617]",0.2413793103448276
42248,0.33660882697136885,"(0.303, 0.338]",0.2827586206896552
42250,0.4066838077283213,"(0.373, 0.407]",0.26380368098159507
42266,0.3454431266550315,"(0.338, 0.373]",0.2713178294573643
42267,0.33792662989455385,"(0.303, 0.338]",0.29927007299270075
42268,0.3241079493307449,"(0.303, 0.338]",0.27702702702702703
42269,0.3740548042630051,"(0.373, 0.407]",0.29411764705882354
42284,0.37281639135159667,"(0.373, 0.407]",0.3014705882352941
42285,0.3304484955857519,"(0.303, 0.338]",0.32432432432432434
42286,0.24655720203635614,"(0.234, 0.269]",0.29375
42287,0.26806360571037746,"(0.234, 0.269]",0.2948717948717949
42302,0.38175908427885175,"(0.373, 0.407]",0.3673469387755102
42303,0.4091767171599486,"(0.407, 0.442]",0.3333333333333333
42304,0.45383653927110607,"(0.442, 0.476]",0.3096774193548387
42305,0.28890726509017456,"(0.269, 0.303]",0.30177514792899407
42306,0.2467172373171616,"(0.234, 0.269]",0.2711864406779661
42307,0.25893031331708977,"(0.234, 0.269]",0.25609756097560976
42308,0.21364681561420582,"(0.2, 0.234]",0.26282051282051283
42322,0.3492724882184934,"(0.338, 0.373]",0.38513513513513514
42323,0.372766188919902,"(0.373, 0.407]",0.34532374100719426
42324,0.33905512357857076,"(0.338, 0.373]",0.3092105263157895
42325,0.3598168129666628,"(0.338, 0.373]",0.26282051282051283
42326,-0.04246698024616394,"(-0.0765, -0.042]",0.23636363636363636
42327,0.2706261753782354,"(0.269, 0.303]",0.2138364779874214
42328,0.1404864003134847,"(0.131, 0.165]",0.18493150684931506
42342,0.37033550382836516,"(0.338, 0.373]",0.3475177304964539
42343,0.27373274708621226,"(0.269, 0.303]",0.29411764705882354
42344,0.18647272116004382,"(0.165, 0.2]",0.23170731707317074
42345,0.22461137866392628,"(0.2, 0.234]",0.2033898305084746
42346,0.12971144746247418,"(0.0962, 0.131]",0.21714285714285714
42347,0.2692514609979356,"(0.269, 0.303]",0.1962025316455696
42362,0.37720808517062737,"(0.373, 0.407]",0.34
42363,0.34421369058734774,"(0.338, 0.373]",0.28846153846153844
42364,0.3792315728289792,"(0.373, 0.407]",0.21428571428571427
42365,0.25601045786066784,"(0.234, 0.269]",0.20253164556962025
42366,0.29333897575571166,"(0.269, 0.303]",0.24375
42367,0.2700974904990007,"(0.269, 0.303]",0.2191780821917808
42383,0.1777403672318546,"(0.165, 0.2]",0.27710843373493976
42384,0.3213410873364703,"(0.303, 0.338]",0.19607843137254902
42385,0.2469825428611814,"(0.234, 0.269]",0.1986754966887417
42386,0.31246610379832523,"(0.303, 0.338]",0.25477707006369427
42402,0.3621338109044148,"(0.338, 0.373]",0.327683615819209
42403,0.3784474057285094,"(0.373, 0.407]",0.25287356321839083
42404,0.26675273851398645,"(0.234, 0.269]",0.19767441860465115
42405,0.27600030673444437,"(0.269, 0.303]",0.18238993710691823
42406,0.3499967514742644,"(0.338, 0.373]",0.24183006535947713
42422,0.31645163275231186,"(0.303, 0.338]",0.31176470588235294
42423,0.23231096471467058,"(0.2, 0.234]",0.25925925925925924
42424,0.338732429580768,"(0.338, 0.373]",0.19078947368421054
42425,0.2727553184697442,"(0.269, 0.303]",0.18796992481203006
42426,0.40442659325317415,"(0.373, 0.407]",0.22627737226277372
42442,0.26214777950108503,"(0.234, 0.269]",0.29213483146067415
42443,0.33661770115572237,"(0.303, 0.338]",0.2603550295857988
42444,0.23735008459087784,"(0.234, 0.269]",0.20382165605095542
42445,0.3466686115243619,"(0.338, 0.373]",0.19718309859154928
42460,0.27372487706813575,"(0.269, 0.303]",0.34146341463414637
42461,0.3158856262352808,"(0.303, 0.338]",0.3006134969325153
42462,0.3172132384483525,"(0.303, 0.338]",0.27439024390243905
42463,0.36255092647326687,"(0.338, 0.373]",0.2839506172839506
42464,0.24400232082278253,"(0.234, 0.269]",0.2597402597402597
42479,0.2686610629289215,"(0.234, 0.269]",0.3464052287581699
42480,0.3364493534478583,"(0.303, 0.338]",0.2953020134228188
42481,0.2613539642037335,"(0.234, 0.269]",0.2564102564102564
42497,0.38804797750651104,"(0.373, 0.407]",0.3374233128834356
42516,0.1988903920805721,"(0.165, 0.2]",0.2919254658385093
42532,0.42286097341585926,"(0.407, 0.442]",0.30864197530864196
42533,0.3545110576832825,"(0.338, 0.373]",0.30625
42548,0.33227662784467465,"(0.303, 0.338]",0.2874251497005988
42549,0.32879769048960006,"(0.303, 0.338]",0.2919254658385093
42550,0.3810204557117452,"(0.373, 0.407]",0.28823529411764703
42564,0.2981191488804877,"(0.269, 0.303]",0.27450980392156865
42565,0.3412830624713322,"(0.338, 0.373]",0.2602739726027397
42566,0.36366040082557133,"(0.338, 0.373]",0.2751677852348993
42567,0.2351391187473096,"(0.234, 0.269]",0.2635135135135135
42568,0.05581548595865559,"(0.0271, 0.0617]",0.2875816993464052
42580,0.1935902835931937,"(0.165, 0.2]",0.22857142857142856
42581,0.27822583114212285,"(0.269, 0.303]",0.23809523809523808
42582,0.28922716388914665,"(0.269, 0.303]",0.23776223776223776
42583,-0.11989502538703242,"(-0.146, -0.111]",0.24324324324324326
42594,0.29575037124323605,"(0.269, 0.303]",0.21052631578947367
42595,0.17696697841765446,"(0.165, 0.2]",0.1875
42596,0.15983863885835115,"(0.131, 0.165]",0.19594594594594594
42597,0.06668078995801831,"(0.0617, 0.0962]",0.1956521739130435
42598,0.20660748606204582,"(0.2, 0.234]",0.21428571428571427
42610,0.2164034646235356,"(0.2, 0.234]",0.20863309352517986
42611,0.23389483210081102,"(0.2, 0.234]",0.22297297297297297
42612,0.24432584868713023,"(0.234, 0.269]",0.19858156028368795
42625,0.3172919306126109,"(0.303, 0.338]",0.2485207100591716
42637,0.27140395783058535,"(0.269, 0.303]",0.2631578947368421
42663,0.277343625212104,"(0.269, 0.303]",0.3076923076923077
42664,0.37243015742220276,"(0.338, 0.373]",0.1925925925925926
42665,0.2288810179437222,"(0.2, 0.234]",0.14049586776859505
42666,0.24418374860147077,"(0.234, 0.269]",0.13793103448275862
42672,0.4198921931266415,"(0.407, 0.442]",0.42995169082125606
42673,0.37973870809159765,"(0.373, 0.407]",0.34782608695652173
42674,0.31854757077240675,"(0.303, 0.338]",0.25170068027210885
42675,0.3148884845891798,"(0.303, 0.338]",0.17391304347826086
42676,0.32671920053706266,"(0.303, 0.338]",0.13178294573643412
42677,0.3081884937926135,"(0.303, 0.338]",0.140625
42681,0.37916375101235605,"(0.373, 0.407]",0.40425531914893614
42682,0.3827601793322379,"(0.373, 0.407]",0.37423312883435583
42683,0.3471442998495137,"(0.338, 0.373]",0.24836601307189543
42684,0.32142415368524974,"(0.303, 0.338]",0.19607843137254902
42685,0.3164485059649404,"(0.303, 0.338]",0.18181818181818182
42686,0.30233664556690554,"(0.269, 0.303]",0.16447368421052633
42687,0.36957648783438746,"(0.338, 0.373]",0.24817518248175183
42688,0.3429169749394972,"(0.338, 0.373]",0.20945945945945946
42689,0.27657869419546277,"(0.269, 0.303]",0.19424460431654678
42690,0.24118359745078444,"(0.234, 0.269]",0.16546762589928057
42691,0.1704724022379376,"(0.165, 0.2]",0.2119205298013245
43028,0.1573206486702932,"(0.131, 0.165]",0.1527777777777778
43029,0.1489503982523569,"(0.131, 0.165]",0.1774193548387097
43030,0.3610024599748687,"(0.338, 0.373]",0.13274336283185842
43047,0.17312097590784317,"(0.165, 0.2]",0.16470588235294117
43048,0.2655374895984485,"(0.234, 0.269]",0.17419354838709677
43049,0.3276282100766061,"(0.303, 0.338]",0.19310344827586207
43050,0.35602726422737185,"(0.338, 0.373]",0.2032520325203252
43071,0.2381203117739195,"(0.234, 0.269]",0.18012422360248448
43072,0.28868967234123805,"(0.269, 0.303]",0.1724137931034483
43073,0.2809489550387895,"(0.269, 0.303]",0.17073170731707318
43095,-0.097881616311109,"(-0.111, -0.0765]",0.13333333333333333
43096,0.16661747814047484,"(0.165, 0.2]",0.15204678362573099
43097,-0.05385837362374378,"(-0.0765, -0.042]",0.18181818181818182
43098,0.3483797409406506,"(0.338, 0.373]",0.16783216783216784
43123,0.216662951176915,"(0.2, 0.234]",0.14375
43124,-0.01384143581375235,"(-0.042, -0.00742]",0.18125
43125,0.10799897118423525,"(0.0962, 0.131]",0.19863013698630136
43150,0.199142485852335,"(0.165, 0.2]",0.18493150684931506
43151,0.18672626753461377,"(0.165, 0.2]",0.19708029197080293
43152,0.08652359041046469,"(0.0617, 0.0962]",0.20689655172413793
43178,0.18937371411910417,"(0.165, 0.2]",0.19718309859154928
43179,0.026564767149784202,"(-0.00742, 0.0271]",0.1891891891891892
43205,0.16743710040690607,"(0.165, 0.2]",0.256198347107438
43256,0.24484554790074242,"(0.234, 0.269]",0.24161073825503357
43257,0.299161089671474,"(0.269, 0.303]",0.2222222222222222
43279,0.27500327232338523,"(0.269, 0.303]",0.28
43280,0.3054696724358286,"(0.303, 0.338]",0.2727272727272727
43281,0.35225497400915934,"(0.338, 0.373]",0.23270440251572327
43282,0.23957908992557614,"(0.234, 0.269]",0.2
43283,0.20993746851388023,"(0.2, 0.234]",0.19047619047619047
43305,0.25867844579289523,"(0.234, 0.269]",0.2976190476190476
43306,0.21540362191080772,"(0.2, 0.234]",0.29069767441860467
43307,0.2796461188471831,"(0.269, 0.303]",0.27011494252873564
43308,0.23783913344281216,"(0.234, 0.269]",0.2236024844720497
43309,0.303794670581734,"(0.303, 0.338]",0.2152777777777778
43332,0.11077605158559156,"(0.0962, 0.131]",0.2857142857142857
43333,0.3268463545573582,"(0.303, 0.338]",0.27071823204419887
43334,0.2699027553444646,"(0.269, 0.303]",0.26627218934911245
43335,0.383962704592305,"(0.373, 0.407]",0.23129251700680273
43357,-0.0004165952499741199,"(-0.00742, 0.0271]",0.2807017543859649
43358,0.2584112443288781,"(0.234, 0.269]",0.2596685082872928
43359,0.2913193747940788,"(0.269, 0.303]",0.24855491329479767
43360,0.3442946767676982,"(0.338, 0.373]",0.2532467532467532
43383,-0.01844211019743028,"(-0.042, -0.00742]",0.31176470588235294
43384,0.10011786213728863,"(0.0962, 0.131]",0.3045977011494253
43385,0.2809172161227979,"(0.269, 0.303]",0.2980132450331126
43408,0.09892275147522826,"(0.0962, 0.131]",0.27906976744186046
43409,0.28568071276311574,"(0.269, 0.303]",0.2883435582822086
43410,0.274028853612399,"(0.269, 0.303]",0.3089430894308943
43431,0.34440628029962417,"(0.338, 0.373]",0.21764705882352942
43432,0.401270201607135,"(0.373, 0.407]",0.2573099415204678
43433,0.28986587970567074,"(0.269, 0.303]",0.27044025157232704
43434,0.19675853276437416,"(0.165, 0.2]",0.31343283582089554
43454,0.335951862048241,"(0.303, 0.338]",0.17791411042944785
43455,0.3502569316125105,"(0.338, 0.373]",0.2111111111111111
