perplexity,method
0.1277686,vima
0.16079073,vima
0.12203803,vima
0.14082603,vima
0.11980733,vima
0.17426571,vima
0.20110992,vima
0.21233612,vima
0.27431545,vima
0.24083675,vima
0.15716657,vima
0.1510288,vima
0.22647727,vima
0.10400233,vima
0.12618455,vima
0.11567807,vima
0.12594801,vima
0.10070407,vima
0.109251834,vima
0.12531444,vima
0.4826777,vima
0.27136815,vima
0.14892909,vima
0.24240936,vima
0.11610263,vima
0.1393563,vima
0.17686923,vima
0.10442373,vima
0.10200058,vima
0.12098244,vima
0.12194973,vima
0.116563015,vima
0.09400382,vima
0.09664322,vima
0.2991215,vima
0.17919542,vima
0.1766804,vima
0.09894815,vima
0.11831785,vima
0.10406857,vima
0.09905998,vima
0.1009259,vima
0.09991765,vima
0.09751813,vima
0.09553509,vima
0.053993944,vima
0.1419739,vima
0.25123972,vima
0.23472326,vima
0.14952323,vima
0.09128295,vima
0.10089884,vima
0.10422509,vima
0.099918805,vima
0.100072384,vima
0.10683168,vima
0.11145882,vima
0.108843,vima
0.1002646,vima
0.11192827,vima
0.18971491,vima
0.19497812,vima
0.20271926,vima
0.107846774,vima
0.08269259,vima
0.09884043,vima
0.1204743,vima
0.10532984,vima
0.104334995,vima
0.09101664,vima
0.09055446,vima
0.11315186,vima
0.12883052,vima
0.16796651,vima
0.24090506,vima
0.27264723,vima
0.0941428,vima
0.112392366,vima
0.09613694,vima
0.12100889,vima
0.11595943,vima
0.12449639,vima
0.13117506,vima
0.14589852,vima
0.3049,vima
0.15940666,vima
0.1305912,vima
0.17738077,vima
0.21620026,vima
0.103742115,vima
0.12189553,vima
0.14287624,vima
0.14445463,vima
0.11931789,vima
0.16641542,vima
0.24442348,vima
0.142686,vima
0.091210715,vima
0.107436985,vima
0.11462462,vima
0.12713015,vima
0.081270225,vima
0.09949877,vima
0.10417523,vima
0.10416551,vima
0.10055831,vima
0.22905894,vima
0.11698853,vima
0.124017745,vima
0.0834642,vima
0.07141771,vima
0.0750881,vima
0.067822315,vima
0.10524304,vima
0.09190244,vima
0.09468984,vima
0.09945806,vima
0.13406911,vima
0.1796103,vima
0.111904874,vima
0.1154449,vima
0.059006896,vima
0.073556855,vima
0.054051846,vima
0.05984783,vima
0.077965386,vima
0.08498888,vima
0.10057821,vima
0.08076007,vima
0.12054659,vima
0.108650126,vima
0.5165935,vima
0.54124826,vima
0.47633776,vima
0.16171868,vima
0.11514427,vima
0.1036907,vima
0.08784339,vima
0.061050314,vima
0.060701214,vima
0.05773566,vima
0.06880196,vima
0.09138738,vima
0.06382206,vima
0.073058255,vima
0.100136474,vima
0.09620312,vima
0.13222282,vima
0.42817646,vima
0.524548,vima
0.18554369,vima
0.18328698,vima
0.12528588,vima
0.0722226,vima
0.084056236,vima
0.061070185,vima
0.07121357,vima
0.068162255,vima
0.08057563,vima
0.12114529,vima
0.08462447,vima
0.08921104,vima
0.09042923,vima
0.09104136,vima
0.084969044,vima
0.09589126,vima
0.09230674,vima
0.0929629,vima
0.07806585,vima
0.10078594,vima
0.1014011,vima
0.1042285,vima
0.1205309,vima
0.11682479,vima
0.10101438,vima
0.1342366,vima
0.12289519,vima
0.099319726,vima
0.070419915,vima
0.080115974,vima
0.077735744,vima
0.0898598,vima
0.09580069,vima
0.14031075,vima
0.12675905,vima
0.115104966,vima
0.19816604,vima
0.30419493,vima
0.14665276,vima
0.13121697,vima
0.10771607,vima
0.10103871,vima
0.08596548,vima
0.09204669,vima
0.12272022,vima
0.10391242,vima
0.17522316,vima
0.3010335,vima
0.27867666,vima
0.1901864,vima
0.23091805,vima
0.09723875,vima
0.10322676,vima
0.14851414,vima
0.09946889,vima
0.119320296,vima
0.14667271,vima
0.09226159,vima
0.1740418,vima
0.21473333,vima
0.23428115,vima
0.1693049,vima
0.09924173,vima
0.120265536,vima
0.16515529,vima
0.28588712,vima
0.103933245,vima
0.10423049,vima
0.10181802,vima
0.09933901,vima
0.16608267,vima
0.29552174,vima
0.24518469,vima
0.2633006,vima
0.229801,vima
0.08487082,vima
0.09720205,vima
0.10965576,vima
0.17382172,vima
0.23700793,vima
0.115237795,vima
0.103749864,vima
0.10073362,vima
0.11460393,vima
0.23701485,vima
0.27891746,vima
0.17395788,vima
0.24874091,vima
0.07586541,vima
0.06682236,vima
0.12567453,vima
0.13401341,vima
0.23889916,vima
0.15017006,vima
0.1353098,vima
0.1119193,vima
0.102882944,vima
0.12520032,vima
0.13200366,vima
0.14590696,vima
0.22913481,vima
0.16249876,vima
0.13623473,vima
0.18186302,vima
0.33279458,vima
0.41540235,vima
0.30541956,vima
0.20066625,vima
0.22690164,vima
0.07126034,vima
0.07479335,vima
0.13384444,vima
0.17174521,vima
0.2824293,vima
0.106640436,vima
0.1011148,vima
0.09805655,vima
0.12829368,vima
0.1333222,vima
0.22776692,vima
0.19156802,vima
0.23439273,vima
0.33408192,vima
0.49343723,vima
0.48443395,vima
0.48454934,vima
0.35231447,vima
0.28030875,vima
0.29697105,vima
0.47801155,vima
0.10706649,vima
0.08656939,vima
0.18937854,vima
0.20401661,vima
0.094450824,vima
0.10047151,vima
0.099565536,vima
0.10906316,vima
0.12686117,vima
0.11970334,vima
0.24275638,vima
0.15759745,vima
0.23096885,vima
0.39557898,vima
0.3684796,vima
0.47175446,vima
0.47817695,vima
0.46065256,vima
0.46415606,vima
0.37844107,vima
0.344132,vima
0.530695,vima
0.21612667,vima
0.14592172,vima
0.10984251,vima
0.20461012,vima
0.10344643,vima
0.10735234,vima
0.11678927,vima
0.13105808,vima
0.38802093,vima
0.40090263,vima
0.47342762,vima
0.4561969,vima
0.47073618,vima
0.32396808,vima
0.35817948,vima
0.54935884,vima
0.43940344,vima
0.32422304,vima
0.18476133,vima
0.16124882,vima
0.23832354,vima
0.11837501,vima
0.104213625,vima
0.102054045,vima
0.45430896,vima
0.42810842,vima
0.45812866,vima
0.5132546,vima
0.27676463,vima
0.3514712,vima
0.36668888,vima
0.2846233,vima
0.25365064,vima
0.3158171,vima
0.2448387,vima
0.15293685,vima
0.12994981,vima
0.23606156,vima
0.40694097,vima
0.3956282,vima
0.2800223,vima
0.36502624,vima
0.16866161,vima
0.35688508,vima
0.29877526,vima
0.10333266,vima
0.2967224,vima
0.5115035,vima
0.20256793,vima
0.4283372,vima
0.2740906,vima
0.5146397,vima
0.50147974,vima
0.5644986,vima
0.2387232,vima
0.24920231,vima
0.17551573,vima
0.18429308,vima
0.18102297,vima
0.3106569,vima
0.41721097,vima
0.31148553,vima
0.21745788,vima
0.57421446,vima
0.5045065,vima
0.5453012,vima
0.59028816,vima
0.18406767,vima
0.17993522,vima
0.23140351,vima
0.1559755,vima
0.2573937,vima
0.16844347,vima
0.49945092,vima
0.531259,vima
0.47403437,vima
0.5587623,vima
0.56385577,vima
0.27708903,vima
0.34982708,vima
0.18361336,vima
0.26371965,vima
0.35162738,vima
0.21749103,vima
0.24503005,vima
0.20146099,vima
0.5492149,vima
0.5264884,vima
0.59303826,vima
0.51744443,vima
0.27935094,vima
0.29368326,vima
0.21609457,vima
0.22089978,vima
0.28445858,vima
0.20243219,vima
0.27106482,vima
0.25463676,vima
0.628489,vima
0.536442,vima
0.42269304,vima
0.4920003,vima
0.24132332,vima
0.27483702,vima
0.34422693,vima
0.29498696,vima
0.27718064,vima
0.16865517,vima
0.32655323,vima
0.25302806,vima
0.32776523,vima
0.28714478,vima
0.32671037,vima
0.20769396,vima
0.12190953,vima
0.1466325,vima
0.2729338,vima
0.35261735,vima
0.35875523,vima
0.3282958,vima
0.1939462,vima
0.12478921,vima
0.1823277,vima
0.28610486,vima
0.3230144,vima
0.25994456,vima
0.27905974,vima
0.12279535,vima
0.13621035,vima
0.18719147,vima
0.30359346,vima
0.44478643,vima
0.32030728,vima
0.43152863,vima
0.1338534,vima
0.15836339,vima
0.113248445,vima
0.389265,vima
0.37103155,vima
0.3647635,vima
0.3428886,vima
0.15395564,vima
0.13377279,vima
0.112384975,vima
0.43958735,vima
0.58485353,vima
0.4658377,vima
0.3454694,vima
0.11348459,vima
0.15309203,vima
0.116171315,vima
0.14186908,vima
0.3512697,vima
0.30848622,vima
0.45034465,vima
0.4725506,vima
0.33244964,vima
0.13520287,vima
0.120410375,vima
0.15517233,vima
0.1240993,vima
0.23226611,vima
0.41326293,vima
0.52348065,vima
0.121831834,vima
0.13394926,vima
0.19708721,vima
0.17104763,vima
0.3018865,vima
0.4127041,vima
0.11729763,vima
0.31073508,vima
0.18760389,vima
0.1742799,vima
0.3106126,vima
0.20056094,vima
0.25241873,vima
0.1688861,vima
0.14158316,vima
0.25201005,vima
0.26157653,vima
0.20976278,vima
0.22408158,vima
0.22963372,vima
0.19632019,vima
0.1782143,vima
0.11562837,vima
0.23671132,vima
0.2623992,vima
0.23515312,vima
0.20681192,vima
0.3230579,vima
0.37168497,vima
0.19478904,vima
0.1128787,vima
0.2746238,vima
0.26889396,vima
0.2826713,vima
0.28031242,vima
0.21903765,vima
0.24155961,vima
0.19807482,vima
0.28577408,vima
0.25622645,vima
0.18641067,vima
0.14150356,vima
0.20296253,vima
0.48247528,vima
0.25337893,vima
0.28732353,vima
0.22519082,vima
0.2198476,vima
0.26189765,vima
0.23120815,vima
0.33505785,vima
0.28796718,vima
0.27250355,vima
0.20930043,vima
0.20829329,vima
0.24717215,vima
0.41317675,vima
0.18136409,vima
0.3472108,vima
0.34224236,vima
0.20926999,vima
0.28767487,vima
0.30749923,vima
0.28375077,vima
0.2181831,vima
0.23543553,vima
0.30184877,vima
0.20880657,vima
0.28225496,vima
0.3778903,vima
0.55162245,vima
0.29964784,vima
0.39243,vima
0.27960104,vima
0.32239345,vima
0.3679308,vima
0.26312664,vima
0.28267807,vima
0.3134422,vima
0.20366712,vima
0.29425526,vima
0.23441336,vima
0.4018815,vima
0.2033334,vima
0.20064366,vima
0.24932654,vima
0.18199827,vima
0.3258657,vima
0.30179557,vima
0.32884634,vima
0.2991015,vima
0.40937477,vima
0.44504526,vima
0.29399678,vima
0.38711205,vima
0.32849756,vima
0.3275776,vima
0.29356575,vima
0.2652062,vima
0.28403008,vima
0.38899827,vima
0.45396143,vima
0.47608534,vima
0.35659274,vima
0.17394134,vima
0.21950316,vima
0.20708495,vima
0.46923012,vima
0.33188692,vima
0.39313325,vima
0.39759788,vima
0.33725828,vima
0.29405105,vima
0.27550322,vima
0.26934755,vima
0.2059355,vima
0.3631349,vima
0.23144636,vima
0.56010944,vima
0.29981253,vima
0.40435088,vima
0.32145113,vima
0.32905912,vima
0.25908145,vima
0.2162935,vima
0.2576721,vima
0.21298411,vima
0.21987101,vima
0.2663358,vima
0.42701972,vima
0.34570077,vima
0.32349607,vima
0.30721322,vima
0.16204846,vima
0.2252895,vima
0.18234813,vima
0.33312264,vima
0.26937744,vima
0.19915307,vima
0.2240324,vima
0.28393728,vima
0.29196522,vima
0.24989747,vima
0.1504786,vima
0.18594247,vima
0.2143658,vima
0.26506838,vima
0.2285014,vima
0.21232487,vima
0.23688437,vima
0.29226613,vima
0.2986145,vima
0.26921624,vima
0.2778539,vima
0.2234092,vima
0.21297102,vima
0.24628031,vima
0.24658172,vima
0.24887687,vima
0.2739774,vima
0.19791587,vima
0.18168528,vima
0.22878867,vima
0.20400555,vima
0.17851521,vima
0.2606019,vima
0.36020702,vima
0.1992001,vima
0.20463069,vima
0.18940768,vima
0.2078654,vima
0.23832163,vima
0.34804413,vima
0.22110748,vima
0.13647498,vima
0.25139025,vima
0.2520526,vima
0.32228112,vima
0.25211784,vima
0.12544398,vima
0.20254925,vima
0.23373707,vima
0.2019723,vima
0.2902341,vima
0.15872875,vima
0.18304574,vima
0.19524595,vima
0.15713938,vima
0.15934381,vima
0.2288817,vima
0.14837791,vima
0.2091169,vima
0.17164353,vima
0.15639201,vima
0.3347452,vima
0.2959366,vima
0.19401465,vima
0.18500298,vima
0.18467079,vima
0.1961316,vima
0.24756576,vima
0.30771622,vima
0.6054925,vima
0.54198676,vima
0.4326118,vima
0.57230455,vima
0.35531822,vima
0.5882095,vima
0.44985282,vima
0.345966,vima
0.42226928,vima
0.1527069,vima
0.5281962,vima
0.40521213,vima
0.20316721,vima
0.17180549,vima
0.24735734,vima
0.0962411,vima
0.32121336,vima
0.5373155,vima
0.3124623,vima
0.15614007,vima
0.12265884,vima
0.13743287,vima
0.076116234,vima
0.19662465,vima
0.65927356,vima
0.41679627,vima
0.15145382,vima
0.109282315,vima
0.18732882,vima
0.2630789,vima
0.21217805,vima
0.13604613,vima
0.3161823,vima
0.19045407,vima
0.13546033,vima
0.19161022,vima
0.16431494,vima
0.22611137,vima
0.17487577,vima
0.33469912,vima
0.24145752,vima
0.22415231,vima
0.33582973,vima
0.3189496,vima
0.28487572,vima
0.109612904,vima
0.08650248,vima
0.12505233,vima
0.16470622,vima
0.14132126,vima
0.14074832,vima
0.08719667,vima
0.36647877,vima
0.30708992,vima
0.33975518,vima
0.3919787,vima
0.23844907,vima
0.29082355,vima
0.28390053,vima
0.23760508,vima
0.29684508,vima
0.21532272,vima
0.18079655,vima
0.087745406,vima
0.062538035,vima
0.07424897,vima
0.07752874,vima
0.19187108,vima
0.14928831,vima
0.27395567,vima
0.31462437,vima
0.20300192,vima
0.30948466,vima
0.3326988,vima
0.18299675,vima
0.11213135,vima
0.11337924,vima
0.10501848,vima
0.19988203,vima
0.13608,vima
0.21026546,vima
0.18296139,vima
0.2235479,vima
0.29305694,vima
0.185706,vima
0.1351824,vima
0.2256737,vima
0.13122806,vima
0.111365296,vima
0.22275802,vima
0.24667023,vima
0.2664647,vima
0.32277793,vima
0.23206407,vima
0.2083448,vima
0.104282126,vima
0.17309272,vima
0.18928373,vima
0.16334012,vima
0.21192873,vima
0.1351357,vima
0.15086553,vima
0.27866545,vima
0.17841165,vima
0.1762893,vima
0.26228827,vima
0.23455898,vima
0.10198748,vima
0.23413005,vima
0.27369848,vima
0.292549,vima
0.2448241,vima
0.24894322,vima
0.16829602,vima
0.29125214,vima
0.22420461,vima
0.15640832,vima
0.19767931,vima
0.106646955,vima
0.22976138,vima
0.2560403,vima
0.18380779,vima
0.24121915,vima
0.3227041,vima
0.15856479,vima
0.14337938,vima
0.15306309,vima
0.124564335,vima
0.26441318,vima
0.2839239,vima
0.3463359,vima
0.4174979,vima
0.20659773,vima
0.2393804,vima
0.11500885,vima
0.15016699,vima
0.11256979,vima
0.3009979,vima
0.26270393,vima
0.30959,vima
0.42628688,vima
0.21204717,vima
0.16328058,vima
0.21215591,vima
0.20419402,vima
0.124000564,vima
0.17723563,vima
0.51211953,vima
0.39424652,vima
0.40331477,vima
0.22267929,vima
0.108574,vima
0.4969009,vima
0.18720913,vima
0.17571333,vima
0.19278443,vima
0.2131029,vima
0.15735327,vima
0.6218833,vima
0.40983632,vima
0.3024566,vima
0.12010052,vima
0.08802531,vima
0.06607716,vima
0.09285598,vima
0.102714166,vima
0.07736885,vima
0.3713388,vima
0.4679368,vima
0.3036241,vima
0.28518537,vima
0.09260971,vima
0.15337734,vima
0.15119912,vima
0.28175873,vima
0.4445329,vima
0.4319433,vima
0.22283815,vima
0.36535987,vima
0.18628682,vima
0.30451658,vima
0.38586053,vima
0.34352368,vima
0.09005389,vima
0.16335768,vima
0.33249262,vima
0.3773145,vima
0.24590205,vima
0.29099554,vima
0.19114001,vima
0.2873437,vima
0.28903988,vima
0.11688876,vima
0.16840076,vima
0.16096884,vima
0.2938119,vima
0.3076069,vima
0.2609699,vima
0.19305456,vima
0.38848308,vima
0.12437667,vima
0.091106735,vima
0.10056259,vima
0.34962624,vima
0.23068678,vima
0.23181665,vima
0.23123758,vima
0.17579862,vima
0.07656416,vima
0.1906701,vima
0.19046274,vima
0.33621684,vima
0.30805892,vima
0.25690556,vima
0.2667731,vima
0.28880018,vima
0.15425606,vima
0.25627193,vima
0.24302055,vima
0.26206422,vima
0.3005199,vima
0.29186028,vima
0.29680648,vima
0.29386085,vima
0.22753099,vima
0.21026018,vima
0.3533392,vima
0.30209768,vima
0.34771496,vima
0.25674456,vima
0.2621395,vima
0.3003919,vima
0.43837032,vima
0.2901778,vima
0.21273991,vima
0.09948543,vima
0.08720911,vima
0.27546924,vima
0.22399013,vima
0.18909065,vima
0.16467978,vima
0.2726345,vima
0.2571279,vima
0.105697684,vima
0.17945445,vima
0.31337243,vima
0.20220935,vima
0.091959506,vima
0.3404121,vima
0.09445228,vima
0.084738605,vima
0.22297262,vima
0.30017567,vima
0.14660628,vima
0.24952279,vima
0.38151434,vima
0.10821339,vima
0.1606254,vima
0.2498277,vima
0.15013063,vima
0.19168517,vima
0.26688376,vima
0.19452135,vima
0.24488896,vima
0.1748363,vima
0.15581708,vima
0.22350112,vima
0.24886969,vima
0.12029295,vima
0.15555117,vima
0.09097273,vima
0.13224725,vima
0.1892717,vima
0.32887936,vima
0.07729922,vima
0.20090453,vima
0.113959745,vima
0.3232948,vima
0.22432972,vima
0.26882434,vima
0.42884943,vima
0.40625712,vima
0.23567344,vima
0.44473302,vima
0.34558472,vima
0.3132884,vima
0.24963316,vima
0.19354397,vima
0.24234873,vima
0.18709219,vima
0.2596308,vima
0.18583502,vima
0.26942745,vima
0.24869807,vima
0.25914407,vima
0.22703698,vima
0.11295209,vima
0.19859748,vima
0.12624134,vima
0.15193915,vima
0.39117303,vima
0.11360014,vima
0.12067247,vima
0.21301371,vima
0.3708521,vima
0.33471578,vima
0.32067755,vima
0.37824318,vima
0.65095603,vima
0.7554486,vima
0.7520906,vima
0.3100819,vima
0.2280193,vima
0.426773,vima
0.710572,vima
0.79786515,vima
0.74074095,vima
0.66161376,vima
0.22993425,vima
0.263787,vima
0.28111967,vima
0.3089593,vima
0.26350415,vima
0.67249805,vima
0.69422925,vima
0.62935495,vima
0.6183337,vima
0.60132766,vima
0.34183353,vima
0.09447309,vima
0.23097464,vima
0.28677765,vima
0.32103822,vima
0.31528518,vima
0.78253734,vima
0.59899265,vima
0.4190147,vima
0.38959175,vima
0.30520222,vima
0.3140518,vima
0.3080093,vima
0.22128426,vima
0.16826357,vima
0.20914896,vima
0.2680094,vima
0.55627584,vima
0.6231558,vima
0.28318885,vima
0.2564034,vima
0.22261299,vima
0.25402442,vima
0.2644766,vima
0.303939,vima
0.30408326,vima
0.32339787,vima
0.28562587,vima
0.42346847,vima
0.4428936,vima
0.1809585,vima
0.16764082,vima
0.1773394,vima
0.22703286,vima
0.27873647,vima
0.19257383,vima
0.2037357,vima
0.35952702,vima
0.26625976,vima
0.24069989,vima
0.53883123,vima
0.13862684,vima
0.22464795,vima
0.21183896,vima
0.18135548,vima
0.3638696,vima
0.34133756,vima
0.2186702,vima
0.2938137,vima
0.24136433,vima
0.20311187,vima
0.18401088,vima
0.3906652,vima
0.40032095,vima
0.11994527,vima
0.1959974,vima
0.4025322,vima
0.17687084,vima
0.30167672,vima
0.21735139,vima
0.18221778,vima
0.37098742,vima
0.28164047,vima
0.22277345,vima
0.24480431,vima
0.111291334,vima
0.10793581,vima
0.3564079,vima
0.385514,vima
0.32450718,vima
0.20746787,vima
0.19929598,vima
0.21485335,vima
0.32021752,vima
0.33707333,vima
0.40652898,vima
0.37592754,vima
0.32477823,vima
0.2346516,vima
0.20085092,vima
0.17988431,vima
0.35782284,vima
0.3496583,vima
0.2610625,vima
0.4532815,vima
0.3715084,vima
0.3007883,vima
0.45307064,vima
0.4924268,vima
0.43082714,vima
0.33837155,vima
0.17137776,vima
0.30968502,vima
0.4011671,vima
0.2077178,vima
0.29955807,vima
0.21748686,vima
0.3452016,vima
0.25489515,vima
0.26393294,vima
0.1345156,vima
0.19647738,vima
0.33314824,vima
0.32718655,vima
0.33527946,vima
0.34264177,vima
0.2944369,vima
0.54310215,vima
0.18603076,vima
0.25428405,vima
0.23065144,vima
0.394753,vima
0.356798,vima
0.35522786,vima
0.40110615,vima
0.2610024,vima
0.40520108,vima
0.21727666,vima
0.34374458,vima
0.2293392,vima
0.26210874,vima
0.47341457,vima
0.30392435,vima
0.30624953,vima
0.29585665,vima
0.31130245,vima
0.2738701,vima
0.332035,vima
0.22190474,vima
0.3515092,vima
0.06320568,vima
0.2926927,vima
0.2519987,vima
0.29697126,vima
0.2842164,vima
0.2678569,vima
0.30487406,vima
0.15080975,vima
0.25714502,vima
0.28127098,vima
0.20739867,vima
0.24293487,vima
0.26611862,vima
0.19805227,vima
0.3159088,vima
0.34608716,vima
0.19197011,vima
0.36313006,vima
0.19747135,vima
0.23445141,vima
0.20624092,vima
0.25715294,vima
0.26501426,vima
0.40449068,vima
0.19520894,vima
0.1731222,vima
0.17680262,vima
0.23905368,vima
0.30923626,vima
0.30324185,vima
0.20867088,vima
0.22145227,vima
0.2479673,vima
0.16979855,vima
0.23146027,vima
0.23640394,vima
0.20185755,vima
0.06255366,vima
0.29080153,vima
0.20688401,vima
0.2869727,vima
0.1893873,vima
0.08062404,vima
0.18298513,vima
0.26438585,vima
0.11838199,vima
0.107828185,vima
0.15089448,vima
0.085146144,vima
0.09161716,vima
0.089902915,vima
0.43567368,vima
0.17175655,vima
0.2522675,vima
0.21497695,vima
0.15905513,vima
0.30862528,vima
0.4272853,vima
0.2085258,vima
0.20299114,vima
0.23212053,vima
0.30464667,vima
0.28113085,vima
0.32036954,vima
0.25737193,vima
0.21710546,vima
0.22533295,vima
0.23594375,vima
0.24019621,vima
0.31319886,vima
0.23138075,vima
0.20176315,vima
0.33023798,vima
0.11316107,vima
0.2420187,vima
0.2565349,vima
0.16251503,vima
0.37979016,vima
0.1680916,vima
0.31935304,vima
0.29480612,vima
0.3460338,vima
0.08336569,vima
0.2573481,vima
0.31931674,vima
0.24238169,vima
0.29917586,vima
0.20174254,vima
0.40941373,vima
0.31579775,vima
0.38363695,vima
0.4309945,vima
0.31168896,vima
0.39246294,vima
0.3470638,vima
0.36707282,vima
0.37099648,vima
0.358937,vima
0.29519784,vima
0.22406368,vima
0.24994808,vima
0.14706305,vima
0.32889268,vima
0.3594986,vima
0.21497601,vima
0.35545647,vima
0.17839421,vima
0.25511914,vima
0.1425829,vima
0.15013768,vima
0.30466807,vima
0.31097236,vima
0.29755655,vima
0.10922277,vima
0.06971972,vima
0.075110376,vima
0.29361218,vima
0.19534111,vima
0.15912396,vima
0.23704645,vima
0.15843846,vima
0.23352735,vima
0.1380021,vima
0.1344997,vima
0.15078253,vima
0.17639762,vima
0.18354973,vima
0.14111431,vima
0.28273433,vima
0.31010512,vima
0.15586184,vima
0.11168609,vima
0.12456904,vima
0.13608614,vima
0.13174143,vima
0.062997654,vima
0.13335095,vima
0.17944999,vima
0.4648213,vima
0.47019908,vima
0.3209672,vima
0.37851632,vima
0.33317798,vima
0.37378323,vima
0.2931169,vima
0.27450854,vima
0.36596972,vima
0.4499772,vima
0.25807202,vima
0.1675812,vima
0.45129544,vima
0.8164478,vima
0.3943037,vima
0.39120156,vima
0.18022063,vima
0.39041427,vima
0.32834852,vima
0.38546118,vima
0.25460908,vima
0.18748146,vima
0.5115364,vima
0.7203743,vima
